"MAGAJIORCHID (HOTEL) 
"," No, 3 Nagappa Street Sheshadripuram 
Bangalore",560020, Hotels / Resorts
"Dynamic Recruitment & Travels Ltd 
"," Rue Gaba Tokoin Habitat,Lome-Togo",00228, Placement / HR / Training Consultants
"Siri Consultants & Services 
"," kathriguppe, BSK 3rd stage, Bangalore",560085, Placement / HR / Training Consultants
"Tvishi Infotech Private Limited 
"," NO 956,1st Floor,NS Plaza,16th Main Road,BTM 
2nd Stage,BANGALORE-560076",560076, IT- Telecom /Mobile
"ASCENT PACKERS AND MOVERS DOMESTIC AND INTERNATIONAL 
"," no 7/9 bts main road adugodi post office 
bannerghatta road bangalore-560030",560030, Shipping / Marine
"Avenir Groups 
", Bangalore,560075, Placement / HR / Training Consultants
"XIPHIAS Software Technologies Pvt Ltd 
"," 24,1st Cross,1st Main, Eshwarnagar,BSK 2nd Stage,Bangalore-560070, India",560070, Electrical/Electronics
"Asta V Foundations 
"," #12, 19th Cross, near HCG Towers, S.R. Nagar,
Hudson circle, Bangalore",560027, Construction / Real  Estate
"Orchid Informatics  
"," 112,H colony,Indira nagar ,bangalore -38",560038, IT- Telecom /Mobile
"Pharma Test Instruments India Private Limited 
", Bangalore,560, FMCG
"Hassanaba tours & Travels  
"," # 96/19 , 3rd main , 1st cross , hongasandra , bommanahalli , bangalore",560068, Travel / Tourism
"PalakSoft Technologies 
"," Karimanna Agrahara, Bellandur Post",560103, IT-Software Services
"VALUEPLUSSOLUTIONS 
"," 120, 4th Main, 3rd Stage, 4th Block, 
BASAVESHWARANAGAR, BANGALORE 560079",560079, Paper/Publishing/ Printing/ Stationary
"Royal HR Solutions 
"," 15th Cross , SS Puram , Tumkur , Bangalore",572102, Management /Engineering /Environ. Consultants
"Prasura Enterprises 
"," No 14, KIADB, Tubinakere Industiral Area,Mandya",571402, Electrical/Electronics
"BNM Group 
"," No.24 ,Gould mansion,k r puram,tohoodimain road,",560034, Garment / Textiles/ Accessories
"Essential Components Inc., 
"," #26, 12th main, 15th cross, JP Nagar 5th pahse, bangalore-560-078",560-078, Electrical/Electronics
"aaura architects 
"," 66, 8th a main, BTM Layout, Bangalore",560029, Architectural Services/ Interior Designing
"Shalom Biz Solutions 
"," #1210, 5th Cross, 7th Main, KN Extension, 
Yeshwanthpur",560022, IT- ERP/CRM
"Orbis Media Technologies Pvt Ltd 
"," #526,2nd floor,7th cross,10th Main, Jeevan bimanagar, Banaglore,Karnataka",560075, IT- Telecom /Mobile
"Computer Network Services 
"," 45/1 stephens road frazer 
town bangalore-560005",560005, IT- Network Admin./Security
"Manan Healthcare Pvt Ltd 
"," No-42, 17th Main Road, 2nd 
Stage, N.T.Y. Layout, Mysore 
Road, Bangalore-560026.",560026, Pharmaceuticals/ BioTech/ Research
"SLV PLASTICS 
"," No.6, near anjaneya temple, peenya industrial area, bangalore ",560058, Rubber/Plastic/ Glass/ Wood
"kark technologies 
"," #6,Ground floor,
RT nagar,Bangalore-32",560032, IT- ERP/CRM
"cartridge station 
"," #323,14th cross,5th sector,HSR layout,Bangalore 34",560034, IT- Hardware
"Music of heartbeats 
"," #914, 3rd cross, Nagarabhavi 2nd stage, Paparedypalya, Vijayanagar, Behind St.Johns School,Bangalore-560072",560072, Media / Entertainment
"MURALIKRISHNA & ASSOCIATES 
"," 210/A, 4th main 
Manjunathnagar, 
Rajajinagar, Bangalore 
-560010",560010, Accounting/Consulting/ Taxation
"Josiah Technology  
"," Josiah Technology Pvt. 
Ltd.
#90, 3rd Floor, Above 
State Bank of Hyderabad,
Outer Ring Road, 
Marathahalli
Bangalore - 560 037",560037, IT- Network Admin./Security
"world phone internet services pvt ltd 
"," #145,mysore road,1st Main,Chamrajpet
Behind Nalanda theatre,bengaluru-560 018",560018, IT- e-commerce/Internet
"Trinity NDT 
"," V-22a, 2nd stage, Peenya Indusrtrial Estate, Bangalore",560058, Institutes - Engineering
"Jeni Properties 
"," # No 173 Manjunatha nilaya
Hormavu Post",560043, Construction / Real  Estate
"NovoTree Minds Consulting Pvt. Ltd. 
"," # 26, 2nd Floor, SNS Plaza, Shivananda Circle, Kumarakrupa Road, Bangalore",560001, Placement / HR / Training Consultants
"Infihosting 
"," # 369, 1st A Cross,
7th Block, Koramangala - 560095
",560095, IT- e-commerce/Internet
"Seyon Group 
"," Seyong Group
No. 13, 4th Cross, 
Parappana Agrahara Main 
road,
Behind Madhura 
Garments, G K Layout,
Hosa Road, Electronic 
City, 
Bangalore - 560100 ",5600100, Construction / Real  Estate
"Microline HR solutions 
"," #373/50,Dr.Rajkumar Road 
Rajajinagar 6th blk 
Bangalore-560010",560018, Placement / HR / Training Consultants
"Tres4Tech 
", #960 DM complex 2nd floor opp to VV conventional hall 5B cross hrbr layout kalayan nagar,560043, IT- Hardware
"glaxy markeitng co. 
"," bal kishan road, banglore",621006, Office Automation
"core ieee projects 
"," Core Projects (Division of 
CareerAlp Technologies 
Pvt ltd)
#108,4th Main,5th Cross
Hanumanth 
Nagar,Basavagudi
Land Mark: Near Ganesh 
Bhavan Hotel
Bangalore-560019

contact-
9535052050,9",560019, Institutes - Others/ Universities
"S M Corporate Services 
"," No. 77, G D Street
Lalbagh West Gate",560004, Security
"S. M. Corporate Services 
"," 77, GD Street, Lalbagh West Gate,
Bangalore-560004",560004, Placement / HR / Training Consultants
"INEX 
", 20 14th B Cross Sarakki Main Raod JP Nagar 1st Phase,560078, Construction / Real  Estate
"Valueleaf Services (I) Pvt. Ltd. 
"," Bulk SMS Bangalore, Bulk Email Provider: #219, 1st Floor, Gajanana Towers,9th Cross JP Nagar, 2nd Phase, ",560078, Advertising/Event Mgmt/ PR/MR
"Gubbi Enterprises 
"," 2 shanthi nagar , Bangalore",560027, Management /Engineering /Environ. Consultants
"Tritech Technologies 
"," Kadri Park,s.v.road,irla,vile parle",400056, IT- Hardware
"Shifa Systems 
"," 18, Vijayaraja Estate, Near Hegde Nagar, Bangalore-560064",560064, Accounting/Consulting/ Taxation
"ALANKRITA CORPORATE and HOME FACILITY SERVICES 
"," 19/3B-NO-30,1ST 
CROSS,MUNIREDDY 
BUILDING,THIMAIAH 
LAYOUT,MAHADEVAPURA,
OUTER RING ROAD,NEAR 
MORE MEGA STORE,OPP 
CHOICE BAKERY 
BANGALORE-48 
",560048, Electrical/Electronics
"ePeople Bespoke Consulting (P) Ltd 
"," Jayanagar 4th Block, 
Bangalore ",560012, IT- ERP/CRM
"Maple CRM 
", BTM Layout,560029, IT- ERP/CRM
"Temtech 
"," 12 Cross, 1st Block, 
Akshayanagar, 
Ramamoorthy nagar
",560016, Electrical/Electronics
"hi tech solutions 
"," 3524/1 , service road, HAL stage2 , indranagar, bangalore - 8",421301, Pharmaceuticals/ BioTech/ Research
" Bangalore Online Mall Inc. 
","  Bangalore Online Mall Inc.
Bangalore, India
",400001, Agriculture/Dairy/Fertlizer
"MK Infotech 
", Bangalore,560043, BPO / KPO
"MACHINE VIBRATION ENGINEERS 
", bangalore,560085, FMCG
"M.D.Poly pack 
"," #66, 4TH MAIN, KHM BLOCK, GANGANAGER, BANGALORE-560032",560032, Courier/ Logistics/ Packaging/ Transportation
"Venture SoftTech 
", JP Nagar Bangalore,560078, IT- ERP/CRM
"Essence Engineering 
"," # 154, 4th Cross, Muneshwara Ullal Main Road, Near Railway Layout, ",5600560, Electrical/Electronics
"PARC Technology 
"," 24, 1st Floor  5th Cross, 8th Main Road,
Jaynagar 3rd Block East, Bangalore 560041
Phone : +91-80-26535281,+91-80-26535282
Landmark: Swagat Garuda Mall, Tilaknagar. ",560041, Engineering
"Sunshine Career 
"," No.60,2nd Cross, B-Street
Gopal Pura, Magadi Road
Bangalore-560023
Karnataka, India
Branch- Indiranagar",560038, Placement / HR / Training Consultants
"Fas Dec 
"," 41st cross,jayanagar 9th block,Bangalore",560069, IT-Software Services
"siri infotech services  
"," No.470, 3rd main, 14th 
cross, shastri nagar, 
Bangalore - 560 028",560 028, IT-Software Services
"Credo Infotech 
"," # 309, 1st Floor, 19th E Main, RajajiNagar",560010, IT-Software Services
"SHREE ENERGY TECHNOLOGIES INDIA 
"," No- S 820, 7th Cross, CII 
Main road, Bharat nagar - 
2nd phase, Magadi Road,
Bengaluru - 560091",560091, Power/Energy
"WE3 Consulting 
"," #2, 2nd floor, 1st Stage,5Th Phase,
Near Nandana Party Hall, Dhobhi Ghat Circle,
West of Chord Road, Rajajinagar,
Bangalore -560044
",560044, Accounting/Consulting/ Taxation
"BizPro Consultants 
"," SF 402, Shriram Spandhana, 
Challagatta, Bangalore 
560037",560037, Accounting/Consulting/ Taxation
"5n business consultants 
"," 102, 3/1-1, Radiant Manor, 1st main muthappa block gangangar",560032, Management /Engineering /Environ. Consultants
"Floraison India Strategic Consulting Pvt Ltd 
"," #185/7, 2nd Floor, ""Chandra Plaza"", 
8th F Main, 3rd Block, 
Jayanagar, Bangalore 560011.
",560011, Accounting/Consulting/ Taxation
"Goldmine Investment ltd and Rimmyrose Ent 
", 24 Market Street Anyaa ,00233, Metals/Mining
"BOB eProcure Solutions Pvt. Ltd. 
"," #4, 100 ft Ring Road, BTM 
Stage 1, Phase 1",560068, IT- ERP/CRM
"Etton Tours and Travel 
", 202323129,+919790684, Travel / Tourism
"Invensis Technologies (P) Ltd. 
"," 34/1, R.V. Road, Upkar Chambers,Bangalore - 560004",560004, Call Centres
"Premium Packers and Movers Bangalore 
"," B-55, 1st Floor, 2nd Stage, Yeswanthpur, Bangalore-560022",560022, Courier/ Logistics/ Packaging/ Transportation
"Desire Media 
"," #17,3rd cross, 
Ayyappanagar
Bangalore-566036",560036, Advertising/Event Mgmt/ PR/MR
"Resourcefocuss 
"," #94/5 , I st Block.Thyagraja Nagar
Bangalore 560028",560028, Placement / HR / Training Consultants
"Izee Manpower Pvt.Ltd 
"," # 791, 9th A Main,
1st Stage, Indiranagar,
Bangalore - 560038
",80-6, Placement / HR / Training Consultants
"MINDFRAME Solutions 
"," 26/2, Syndicate Bank Colony, Magadi Main Road, Bangalore-560079",560079, IT-Software Services
"Unicel Techonology Pvt.ltd. 
", Komangala Banglore.,560095, Telecommunication/ Mobile
"IC Bio Clinical Research 
"," # 16 , ICBio Tower, Yelahanka Main Road,
Chikkabetahalli, Vidyaranyapura
Bangalore - 560 097, INDIA",560097, Pharmaceuticals/ BioTech/ Research
"IBC Verification Services Pvt Ltd. 
"," 40, 2nd Main, Appa Rao 
Layout, R.M. Nagar, 
Bangalore",560016, IT-Software Services
"sahara Tourist 
"," We at Sahara Tourist, Tour Operator & Travel Agency in Bangalore.  The Services We Offer : 

Package Tours 
Pilgrimage Tours
Car/Coach Rentals 
Hotel Reservation 
Air Ticketing - 
Documentation",560027, Travel / Tourism
"Fabal ventures 
"," 5, Delhi road, ",504251, Retail
"RIGHT ALIGNED SOLUTIONS PVT LTD 
"," baneraghatta road.
bangalore.",421201, IT-Software Services
"Elite Fixture Solutions 
"," #47, Ground Floor, 13th B Cross, 6th Main, Venkatapura Extn, Teachers Colony, Koramangla, Bangalore",560034, Architectural Services/ Interior Designing
"Justaminute Resorts and Adventures 
", dwraka nagar,560085, Travel / Tourism
"orion international support services pvt ltd 
"," 473/1 krishna temple road, Indiranagar 1st stage bangalore",560038, Hospitals/Healthcare
"Inode Technologies 
"," No. 60-61/72, 2nd Floor,
Sri Balaji Mansion, Dr. 
Rajkumar Road,
Rajajinagar 4th Block, 
Bangalore - 560 021, 
India. ",560021, IT- ERP/CRM
"TRIFLOW INDIA 
"," 179, 3rd Main, Padmeshwari 
Nagar, Virgonagar Post, 
Bangalore - 560 049",560049, Petrochemicals/ Oil/ Gas/ Refineries
"TransForce Software Services Privat Limited 
"," No.7, 3rd Floor, Shrishti Building, Sharadha Colony, 8th Main Road, Basaveshwar Nagar
Bangalore 560079",560079, IT-Software Services
"Besthairtransplantindia.com 
"," VIMS Hospital,
Diagonally opposite to 
Innovative Multiplex,
Outer Ring Road, 
Maratha Halli
",560037, Hospitals/Healthcare
"ample venture 
"," 9th main, HAL III stage,
Indiranagar.",560 037, Placement / HR / Training Consultants
"Accrete Career Solutions 
"," #109, 3rd Floor
St. John's Road
Bangalore -560047",, Placement / HR / Training Consultants
"Abhilekha Information Pvt. Ltd. 
"," #920
17th Main Road
Rajaji Nagar
Bangalore -560010",, Placement / HR / Training Consultants
"ABC Consultants Pvt. Ltd. 
"," #1, 2nd Floor
The Presidency, St. Mark's 
Road
Bangalore G.P.O.
Bangalore -560001",, Placement / HR / Training Consultants
"Aastha Publications Pvt. Ltd. 
"," 22, Sailagiri Building, 3rd 
Floor, 6th Cross, 
Intermediate Ring Road
Koramangala
Bangalore -560034",, Placement / HR / Training Consultants
"Aaren System 
"," Jaya Nagar
Bangalore -560069",, Placement / HR / Training Consultants
"Aakash International 
"," #3, 1st Floor
R.T. Plaza, 80 Feet Main 
Road
R.T. Nagar
Bangalore -560032",, Placement / HR / Training Consultants
"A.S. Associates 
"," #18/1, 2nd Floor, Gym 
World, 8th Cross, H. 
Siddaiah Road
Sudhama Nagar
Bangalore -560027",, Placement / HR / Training Consultants
"A.G. Associates 
"," #54
Madhavaraya Mudaliar Road
Frazer Town
Bangalore -560005",, Placement / HR / Training Consultants
"A to Z Job 
"," #S2, 2nd Floor
Alpha Diamond Plaza, BEML 
Main Road, 5th A Cross
New Tippasandra
Bangalore -560075",, Placement / HR / Training Consultants
"A and B Associates 
"," #4202, 2nd Floor
High Point, Palace Road
Bangalore G.P.O.
Bangalore -560001",, Placement / HR / Training Consultants
"9 to 6 HR Consultants 
"," #23
Model House Street, N.R. 
Colony
Basavanagudi
Bangalore -560004",, Placement / HR / Training Consultants
"5 BroIndia 
"," #823
Triveni Road, 2nd Cross, 
K.N. Extension
Yeswanthpur
Bangalore -560022",, Placement / HR / Training Consultants
"4M Infotech 
"," #1467, 1st Floor
Pipeline
Vijaya Nagar
Bangalore -560040",, Placement / HR / Training Consultants
"3leads Consulting Services 
"," #894
7th 'A' Main
Koramangala 1st Block
Bangalore -560034",, Placement / HR / Training Consultants
"2M HR Solutions 
"," #754
8th Main, 3rd Stage
Basaveswara Nagar
Bangalore -560079",, Placement / HR / Training Consultants
"2 Cubez 
"," No.423,3rd Floor, 8th Main Road,Mico Layout, BTM Layout 2nd Stage, Bangalore ",560076, Placement / HR / Training Consultants
"Kasshku Information Technology 
"," #8
Survey No. 34/1, Habitat 
Celeste, Junasandra, 
Kasavanhalli
Carmelaram
Bangalore -560035",, Placement / HR / Training Consultants
"Ashirwad Consultancy 
"," #25, 1st Floor
Chowrappa Building, 1st 
Cross, BG Road
Bilekahalli, Bangalore -
560076",, Placement / HR / Training Consultants
"Executive Search and Training Centre 
"," #38/6-2, 1st Floor
7th Main
Indira Nagar, Bangalore -
560038",, Placement / HR / Training Consultants
"Ostrich India 
"," Hema Reddy Building, 
Bellandur Main Road, 
Sarjapura Road
Bellandur, Bangalore -
560034",, Placement / HR / Training Consultants
"XYZ Solutions 
"," #1431
22nd Cross, 22nd Main
Banashankari 2nd Stage, 
Bangalore -560070",, Placement / HR / Training Consultants
"E   Vision   Solutions 
"," #6, 2nd Floor
SSI Gajanana Towers
Jaya Nagar 4th Block, 
Bangalore -560011",, Placement / HR / Training Consultants
"Corporate Business Support Solutions 
"," #1671
KF, 27th Main, 2nd Sector
H.S.R. Layout, Bangalore -
560102",, Placement / HR / Training Consultants
"Ravina Consulting 
"," 1st Floor
Pattammal Plaza, 3rd Cross
Kamanahalli, Bangalore -
560084",, Placement / HR / Training Consultants
"Brains N Skills 
"," New #33/Old #540/18, #101
B Cross, 1st Main, Annayya 
Reddy Layout
Banaswadi, Bangalore -
560043",, Placement / HR / Training Consultants
"The Hub 
"," #108, 2nd Floor
Laxmi Narayana Layout, Oil 
Mill Road
Kamanahalli, Bangalore -
560084",, Placement / HR / Training Consultants
"HNEC 
"," #16/3
6th Cross, 5th Main
Kamanahalli, Bangalore -
560084",, Placement / HR / Training Consultants
"Krisvin Personnel Solutions 
"," #271
6th Main, 1st Cross
Indira Nagar, Bangalore -
560038",, Placement / HR / Training Consultants
"Reliant Global Corp 
"," #58
8th Cross, 4th Main
Sampangi Ram Nagar, 
Bangalore -560027",, Placement / HR / Training Consultants
"Alliance Manpower Management 
"," #40, 1st Floor
1st D Cross, 3rd Main
Mathikere Extension, 
Bangalore -560054",, Placement / HR / Training Consultants
"Employment Service Bureau 
"," #1925
10th Main, A Block, 2nd 
Stage
Rajaji Nagar, Bangalore -
560010",, Placement / HR / Training Consultants
"Magnacarta 
"," Shop #35/36
Sadhana Music School 
Building, 15th Cross
Malleswaram, Bangalore -
560003",, Placement / HR / Training Consultants
"Rims Manpower Solutions India Pvt. Ltd. 
"," #49, 1st Floor
3rd Model House Street
Basavanagudi, Bangalore -
560004",, Placement / HR / Training Consultants
"Talent Track Services 
"," #19
Block A, CIL Layout
Sanjay Nagar, Bangalore",, Placement / HR / Training Consultants
"Agile ALM 
"," Digite Infotech Pvt Ltd.
40/1A, 4th Floor,
Lavelle Road,
Bangalore-560001

Phone : +91-80 - 32917991
Sales: +91-9900095814 / sales@digite.com
",560001, IT-Software Services
"astra solutions 
"," no 6 1 st cross southend 
road bangalore 560004",560004, Insurance
"RAMESH BUILDERS AND CONSTRUCTION SERVICES 
"," 6,mhn krupa,ksrtc layout,uttarahalli main road",560061, Construction / Real  Estate
"AA EARTH MOVERS AND ROCK BREACKING CONTRACTORS 
"," 7,mhn nilayam,appayanna gardenhanumagiri nagar,padmanabha nagar",560061, Construction / Real  Estate
"MHN BUILDERS AND CIVIL CONTRACTORS 
"," 53 & 54, mhn dreems,ramanajaneyanagar,uttarahalli main road",560061, Construction / Real  Estate
"elEVAte Financial services 
"," S-7, 2nd Floor, Swastik 
Manadi Arcade, S C Road, 
Sheshadripuram, Bangalore 
-560020",560017, Financial Services
"FORBIX SEMICON 
"," #30, ANKAPPA REDDY LYT.
D.R.D.O PHASE 2
C.V.RAMAN NAGAR
BANGALORE - 93",560093, Electrical/Electronics
"ampleventure 
"," aMPLEVENTURE 1752 9TH 
MAIN 4THC CROSS HAL 
3RD STAGE 
INDIRANAGAR 
BANGALORE-38 
lANDMARK OPP TO BSNL 
TELEPHONE EXCHANGE 
OFFICE",560038, Placement / HR / Training Consultants
"Scot Software India Pvt Ltd 
"," Shruthi Mansion
6th Cross 8 Main  Ganesha block
Mahalakshmi Layout Bangalore-96",560096, IT- e-commerce/Internet
"Drass Mechtronics & machinery pvt.ltd 
"," drass mechatronics & machinery pvt.ltd,
#782/20-1,1st floor,6th cross,ln colony,yeshwanthpur,bangalore-560022,info@drassautomech.com,rprakash@drassautomech.com.",560022, Capital Goods /Machine Manufacturing
"SG Cars Rental 
"," #13,1st Main Road, Palace Guttahalli,Bangalore 560003",560003, Travel / Tourism
"Hightide Buildtech International Private Limited 
"," 1/4, Rangappa Industrial Estate,
Balagangadhar Nagar,
80 ft Ring Road, Mallathalli,
Bangalore - 560056.",560056, Construction / Real  Estate
"BlueBird Groups 
"," #38,1st Main,KPA Block,Chandra Layout,Vijayanagar,Bangalore-560040
Karnataka,India",560040, BPO / KPO
"ID Smart Cards Creations  
"," 421/0, FF, Sri Krishna 
Temple Road
1st stage Indiranagar, 
Bangalore- 560038, India
",560038, IT- e-commerce/Internet
"Nishant Moulding Pvt Ltd 
"," No.2 Eralinganna industrial 
Estate,srigandakaval 
,sunkadkatte.Bangalore ",560091, Rubber/Plastic/ Glass/ Wood
"Cable Solutions Pvt. Ltd. 
"," No. 60, 1st floor,
Rajarajeswari nagar
kenchanhalli
bangalore",560098, Electrical/Electronics
"Internet & Mobile Research Institute (IMRI) 
"," Kaggadasapura Main Road
CV Raman Nagar
Bangalore
",560093, Institutes - Management
"Best Management Services 
", bangalore,560078, Placement / HR / Training Consultants
